frame,health,ref_x,ref_y,ref_z,droid_x,droid_y,droid_z,est_x,est_y,est_z,err_2d
7807,0,-25.2822,49.3905,23.7386,0.805666,0.290122,-0.324951,-51.8476,-72.3567,0.9402,124.6119
7808,0,-25.203,49.4786,23.7142,0.805666,0.290122,-0.324951,-51.8476,-72.3567,0.9402,124.7148
7809,0,-25.124,49.5683,23.6889,0.80354,0.297622,-0.323649,-51.8622,-72.3499,0.9406,124.8157
7810,0,-25.0453,49.6585,23.6629,0.80354,0.297622,-0.323649,-51.8622,-72.3499,0.9406,124.9208
7811,0,-24.9666,49.7493,23.6363,0.80354,0.297622,-0.323649,-51.8622,-72.3499,0.9406,125.0263
7812,0,-24.888,49.8408,23.6092,0.801237,0.304879,-0.322594,-51.876,-72.3427,0.9407,125.1285
7813,0,-24.8095,49.9329,23.5817,0.801237,0.304879,-0.322594,-51.876,-72.3427,0.9407,125.2354
7814,0,-24.7314,50.0256,23.5539,0.801237,0.304879,-0.322594,-51.876,-72.3427,0.9407,125.3429
7815,0,-24.6539,50.1191,23.5258,0.80049,0.310553,-0.320955,-51.8876,-72.3395,0.9417,125.4503
7816,0,-24.5771,50.2134,23.4974,0.80049,0.310553,-0.320955,-51.8876,-72.3395,0.9417,125.559
7817,0,-24.501,50.3083,23.4688,0.80049,0.310553,-0.320955,-51.8876,-72.3395,0.9417,125.6682
7818,0,-24.4253,50.404,23.4401,0.797765,0.319162,-0.319512,-51.9043,-72.3312,0.9417,125.7737
7819,0,-24.3495,50.5004,23.4112,0.797765,0.319162,-0.319512,-51.9043,-72.3312,0.9417,125.8843
7820,0,-24.2734,50.5974,23.382,0.797765,0.319162,-0.319512,-51.9043,-72.3312,0.9417,125.9957
7821,0,-24.1972,50.6952,23.3526,0.79593,0.3218,-0.31907,-51.9094,-72.3275,0.9401,126.1053
7822,0,-24.1217,50.7936,23.323,0.79593,0.3218,-0.31907,-51.9094,-72.3275,0.9401,126.2178
7823,0,-24.0468,50.8925,23.2934,0.79593,0.3218,-0.31907,-51.9094,-72.3275,0.9401,126.3308
7824,0,-23.9724,50.992,23.2637,0.795757,0.333311,-0.315095,-51.9336,-72.3235,0.9437,126.4458
7825,0,-23.8977,51.0919,23.234,0.795757,0.333311,-0.315095,-51.9336,-72.3235,0.9437,126.5597
7826,0,-23.8227,51.1922,23.2042,0.795757,0.333311,-0.315095,-51.9336,-72.3235,0.9437,126.6742
7827,0,-23.7474,51.2928,23.1745,0.79345,0.337712,-0.315205,-51.9413,-72.317,0.9431,126.7843
7828,0,-23.6728,51.3937,23.1446,0.79345,0.337712,-0.315205,-51.9413,-72.317,0.9431,126.8993
7829,0,-23.5986,51.4946,23.1147,0.79345,0.337712,-0.315205,-51.9413,-72.317,0.9431,127.0143
7830,0,-23.5247,51.5956,23.0848,0.792708,0.34157,-0.313834,-51.9494,-72.3149,0.9431,127.129
7831,0,-23.4503,51.6977,23.0548,0.792708,0.34157,-0.313834,-51.9494,-72.3149,0.9431,127.2451
7832,0,-23.3755,51.801,23.0247,0.792708,0.34157,-0.313834,-51.9494,-72.3149,0.9431,127.3626
7833,0,-23.3002,51.9056,22.9946,0.789556,0.351473,-0.313042,-51.9677,-72.3041,0.944,127.475
7834,0,-23.2261,52.0105,22.9644,0.789556,0.351473,-0.313042,-51.9677,-72.3041,0.944,127.5938
7835,0,-23.1533,52.1154,22.9341,0.789556,0.351473,-0.313042,-51.9677,-72.3041,0.944,127.7125
7836,0,-23.0819,52.2202,22.9038,0.790112,0.353895,-0.311792,-51.9731,-72.3046,0.9453,127.8324
7837,0,-23.0101,52.3261,22.8734,0.790112,0.353895,-0.311792,-51.9731,-72.3046,0.9453,127.9518
7838,0,-22.9381,52.4331,22.8429,0.790112,0.353895,-0.311792,-51.9731,-72.3046,0.9453,128.0723
7839,0,-22.8659,52.5412,22.8123,0.786173,0.363216,-0.311568,-51.9898,-72.2925,0.945,128.1861
7840,0,-22.7942,52.6494,22.7818,0.786173,0.363216,-0.311568,-51.9898,-72.2925,0.945,128.3077
7841,0,-22.723,52.7575,22.7513,0.786173,0.363216,-0.311568,-51.9898,-72.2925,0.945,128.4292
7842,0,-22.6521,52.8654,22.7208,0.785648,0.368695,-0.309757,-52.0012,-72.29,0.9461,128.5505
7843,0,-22.5806,52.974,22.6903,0.785648,0.368695,-0.309757,-52.0012,-72.29,0.9461,128.6726
7844,0,-22.5085,53.0834,22.6599,0.785648,0.368695,-0.309757,-52.0012,-72.29,0.9461,128.7956
7845,0,-22.4359,53.1937,22.6296,0.783577,0.377357,-0.30764,-52.0186,-72.2834,0.9465,128.9173
7846,0,-22.3644,53.3038,22.5991,0.783577,0.377357,-0.30764,-52.0186,-72.2834,0.9465,129.0408
7847,0,-22.294,53.4134,22.5683,0.783577,0.377357,-0.30764,-52.0186,-72.2834,0.9465,129.1637
7848,0,-22.2248,53.5224,22.5374,0.784183,0.385174,-0.304401,-52.0356,-72.2824,0.9496,129.2886
7849,0,-22.1551,53.6318,22.5063,0.784183,0.385174,-0.304401,-52.0356,-72.2824,0.9496,129.4111
7850,0,-22.085,53.7416,22.475,0.784183,0.385174,-0.304401,-52.0356,-72.2824,0.9496,129.5341
7851,0,-22.0144,53.8518,22.4435,0.78187,0.390035,-0.304689,-52.0438,-72.2752,0.9494,129.6526
7852,0,-21.9434,53.9625,22.412,0.78187,0.390035,-0.304689,-52.0438,-72.2752,0.9494,129.7768
7853,0,-21.872,54.0737,22.3804,0.78187,0.390035,-0.304689,-52.0438,-72.2752,0.9494,129.9015
7854,0,-21.8002,54.1854,22.3487,0.781402,0.395118,-0.303146,-52.0543,-72.2727,0.9506,130.0268
7855,0,-21.7296,54.2987,22.317,0.781402,0.395118,-0.303146,-52.0543,-72.2727,0.9506,130.1534
7856,0,-21.6602,54.4133,22.2853,0.781402,0.395118,-0.303146,-52.0543,-72.2727,0.9506,130.281
7857,0,-21.592,54.529,22.2535,0.780136,0.402107,-0.301918,-52.0678,-72.2672,0.9521,130.4073
7858,0,-21.5234,54.6436,22.2221,0.780136,0.402107,-0.301918,-52.0678,-72.2672,0.9521,130.5347
7859,0,-21.4544,54.7568,22.191,0.780136,0.402107,-0.301918,-52.0678,-72.2672,0.9521,130.661
7860,0,-21.385,54.8686,22.1601,0.777663,0.410352,-0.300864,-52.0834,-72.259,0.9526,130.7815
7861,0,-21.3151,54.9798,22.1295,0.777663,0.410352,-0.300864,-52.0834,-72.259,0.9526,130.906
7862,0,-21.2448,55.0905,22.0991,0.777663,0.410352,-0.300864,-52.0834,-72.259,0.9526,131.0302
7863,0,-21.174,55.2007,22.0688,0.779126,0.417439,-0.298144,-52.0984,-72.2589,0.9571,131.1574
7864,0,-21.1036,55.3105,22.0384,0.779126,0.417439,-0.298144,-52.0984,-72.2589,0.9571,131.2807
7865,0,-21.0338,55.4199,22.0077,0.779126,0.417439,-0.298144,-52.0984,-72.2589,0.9571,131.4035
7866,0,-20.9646,55.5289,21.9766,0.778861,0.42365,-0.295982,-52.1115,-72.2565,0.9588,131.5266
7867,0,-20.8954,55.6375,21.9455,0.778861,0.42365,-0.295982,-52.1115,-72.2565,0.9588,131.6485
7868,0,-20.826,55.7458,21.9142,0.778861,0.42365,-0.295982,-52.1115,-72.2565,0.9588,131.7702
7869,0,-20.7564,55.8538,21.8826,0.77581,0.433631,-0.294906,-52.1301,-72.2462,0.9595,131.886
7870,0,-20.6876,55.9615,21.8505,0.77581,0.433631,-0.294906,-52.1301,-72.2462,0.9595,132.007
7871,0,-20.6195,56.0689,21.8178,0.77581,0.433631,-0.294906,-52.1301,-72.2462,0.9595,132.1276
7872,0,-20.5523,56.1761,21.7844,0.774036,0.43761,-0.294987,-52.1371,-72.2407,0.9595,132.244
7873,0,-20.4853,56.283,21.7505,0.774036,0.43761,-0.294987,-52.1371,-72.2407,0.9595,132.3639
7874,0,-20.4183,56.3898,21.7158,0.774036,0.43761,-0.294987,-52.1371,-72.2407,0.9595,132.4836
7875,0,-20.3513,56.4964,21.6804,0.774332,0.449349,-0.290233,-52.1624,-72.2383,0.9632,132.6068
7876,0,-20.2852,56.6039,21.6439,0.774332,0.449349,-0.290233,-52.1624,-72.2383,0.9632,132.727
7877,0,-20.22,56.712,21.6063,0.774332,0.449349,-0.290233,-52.1624,-72.2383,0.9632,132.8476
7878,0,-20.1558,56.8207,21.5675,0.773833,0.454645,-0.289329,-52.1726,-72.2346,0.9651,132.9674
7879,0,-20.0919,56.9286,21.5279,0.773833,0.454645,-0.289329,-52.1726,-72.2346,0.9651,133.0876
7880,0,-20.0281,57.036,21.4872,0.773833,0.454645,-0.289329,-52.1726,-72.2346,0.9651,133.2072
7881,0,-19.9644,57.1428,21.4454,0.772875,0.46391,-0.286647,-52.1915,-72.2297,0.9672,133.3261
7882,0,-19.9016,57.2491,21.4023,0.772875,0.46391,-0.286647,-52.1915,-72.2297,0.9672,133.4444
7883,0,-19.8398,57.355,21.3579,0.772875,0.46391,-0.286647,-52.1915,-72.2297,0.9672,133.5621
7884,0,-19.779,57.4604,21.3122,0.771974,0.466617,-0.286409,-52.1965,-72.2268,0.9673,133.6775
7885,0,-19.7184,57.5665,21.2652,0.771974,0.466617,-0.286409,-52.1965,-72.2268,0.9673,133.7951
7886,0,-19.658,57.6731,21.2169,0.771974,0.466617,-0.286409,-52.1965,-72.2268,0.9673,133.9132
7887,0,-19.5975,57.78,21.1673,0.772665,0.47651,-0.281398,-52.2189,-72.2266,0.9702,134.0369
7888,0,-19.5379,57.8861,21.1163,0.772665,0.47651,-0.281398,-52.2189,-72.2266,0.9702,134.1543
7889,0,-19.4792,57.9915,21.0639,0.772665,0.47651,-0.281398,-52.2189,-72.2266,0.9702,134.2708
7890,0,-19.4215,58.0963,21.0102,0.771028,0.480887,-0.280422,-52.2277,-72.2225,0.9695,134.3846
7891,0,-19.3638,58.2005,20.9549,0.771028,0.480887,-0.280422,-52.2277,-72.2225,0.9695,134.4997
7892,0,-19.3061,58.3042,20.8983,0.771028,0.480887,-0.280422,-52.2277,-72.2225,0.9695,134.6144
7893,0,-19.2482,58.4074,20.8401,0.771961,0.487842,-0.276257,-52.244,-72.2238,0.9716,134.734
7894,0,-19.191,58.5114,20.7806,0.771961,0.487842,-0.276257,-52.244,-72.2238,0.9716,134.8488
7895,0,-19.1345,58.6158,20.7198,0.771961,0.487842,-0.276257,-52.244,-72.2238,0.9716,134.9639
7896,0,-19.0788,58.7206,20.6576,0.773053,0.492946,-0.272466,-52.2568,-72.2263,0.9731,135.0848
7897,0,-19.0221,58.8248,20.5942,0.773053,0.492946,-0.272466,-52.2568,-72.2263,0.9731,135.1996
7898,0,-18.9645,58.9283,20.5297,0.773053,0.492946,-0.272466,-52.2568,-72.2263,0.9731,135.3142
7899,0,-18.9061,59.0313,20.4641,0.770071,0.500275,-0.270597,-52.2717,-72.2194,0.9714,135.4253
7900,0,-18.8485,59.134,20.3984,0.770071,0.500275,-0.270597,-52.2717,-72.2194,0.9714,135.539
7901,0,-18.7917,59.2363,20.3323,0.770071,0.500275,-0.270597,-52.2717,-72.2194,0.9714,135.6522
7902,0,-18.7357,59.3384,20.266,0.771564,0.504816,-0.266519,-52.2838,-72.2233,0.9728,135.7717
7903,0,-18.6805,59.4404,20.1995,0.771564,0.504816,-0.266519,-52.2838,-72.2233,0.9728,135.8842
7904,0,-18.6261,59.5425,20.1327,0.771564,0.504816,-0.266519,-52.2838,-72.2233,0.9728,135.9965
7905,0,-18.5725,59.6446,20.0657,0.772373,0.510019,-0.262664,-52.2968,-72.2255,0.9738,136.1141
7906,0,-18.5196,59.7457,19.9979,0.772373,0.510019,-0.262664,-52.2968,-72.2255,0.9738,136.2252
7907,0,-18.4669,59.8457,19.9293,0.772373,0.510019,-0.262664,-52.2968,-72.2255,0.9738,136.3351
7908,0,-18.4143,59.9445,19.86,0.771454,0.514582,-0.260044,-52.3076,-72.2244,0.9728,136.4454
7909,0,-18.3614,60.043,19.7899,0.771454,0.514582,-0.260044,-52.3076,-72.2244,0.9728,136.554
7910,0,-18.3084,60.1415,19.7188,0.771454,0.514582,-0.260044,-52.3076,-72.2244,0.9728,136.6625
7911,0,-18.2552,60.2399,19.6469,0.770478,0.520284,-0.256566,-52.3212,-72.2234,0.9716,136.7736
7912,0,-18.2019,60.3383,19.5736,0.770478,0.520284,-0.256566,-52.3212,-72.2234,0.9716,136.8823
7913,0,-18.1484,60.4369,19.4989,0.770478,0.520284,-0.256566,-52.3212,-72.2234,0.9716,136.991
7914,0,-18.0947,60.5357,19.423,0.771292,0.528071,-0.250558,-52.341,-72.2266,0.9722,137.1081
7915,0,-18.0408,60.6337,19.3457,0.771292,0.528071,-0.250558,-52.341,-72.2266,0.9722,137.2164
7916,0,-17.9868,60.7313,19.2672,0.771292,0.528071,-0.250558,-52.341,-72.2266,0.9722,137.3244
7917,0,-17.9326,60.8287,19.1878,0.770024,0.530878,-0.250126,-52.3464,-72.2234,0.9716,137.4306
7918,0,-17.8782,60.9272,19.1071,0.770024,0.530878,-0.250126,-52.3464,-72.2234,0.9716,137.5396
7919,0,-17.8237,61.0268,19.0252,0.770024,0.530878,-0.250126,-52.3464,-72.2234,0.9716,137.6497
7920,0,-17.769,61.1276,18.9424,0.769326,0.537364,-0.246138,-52.3619,-72.2229,0.9709,137.7644
7921,0,-17.7141,61.2287,18.8587,0.769326,0.537364,-0.246138,-52.3619,-72.2229,0.9709,137.876
7922,0,-17.659,61.3303,18.7744,0.769326,0.537364,-0.246138,-52.3619,-72.2229,0.9709,137.9882
7923,0,-17.6038,61.4326,18.6896,0.770375,0.543512,-0.241943,-52.3769,-72.2251,0.9726,138.107
7924,0,-17.5484,61.5369,18.6043,0.770375,0.543512,-0.241943,-52.3769,-72.2251,0.9726,138.2219
7925,0,-17.4928,61.6432,18.5187,0.770375,0.543512,-0.241943,-52.3769,-72.2251,0.9726,138.3388
7926,0,-17.4371,61.7515,18.4329,0.768711,0.550996,-0.238373,-52.3938,-72.222,0.9715,138.4589
7927,0,-17.3819,61.8607,18.3473,0.768711,0.550996,-0.238373,-52.3938,-72.222,0.9715,138.5785
7928,0,-17.3272,61.9705,18.2621,0.768711,0.550996,-0.238373,-52.3938,-72.222,0.9715,138.6986
7929,0,-17.2727,62.0807,18.1774,0.770131,0.555274,-0.234842,-52.4048,-72.2253,0.9732,138.825
7930,0,-17.2176,62.1915,18.093,0.770131,0.555274,-0.234842,-52.4048,-72.2253,0.9732,138.946
7931,0,-17.1619,62.3028,18.0091,0.770131,0.555274,-0.234842,-52.4048,-72.2253,0.9732,139.0679
7932,0,-17.1056,62.415,17.9256,0.767691,0.563199,-0.231637,-52.4221,-72.2204,0.9714,139.1903
7933,0,-17.0488,62.5293,17.8428,0.767691,0.563199,-0.231637,-52.4221,-72.2204,0.9714,139.3153
7934,0,-16.9914,62.6455,17.7609,0.767691,0.563199,-0.231637,-52.4221,-72.2204,0.9714,139.4423
7935,0,-16.9335,62.7637,17.6798,0.76748,0.567971,-0.229623,-52.4325,-72.2191,0.9723,139.5727
7936,0,-16.8758,62.8812,17.6007,0.76748,0.567971,-0.229623,-52.4325,-72.2191,0.9723,139.701
7937,0,-16.8183,62.9981,17.5234,0.76748,0.567971,-0.229623,-52.4325,-72.2191,0.9723,139.8286
7938,0,-16.7596,63.1165,17.4464,0.765847,0.577391,-0.22559,-52.4532,-72.2151,0.972,139.9596
7939,0,-16.6998,63.2372,17.3698,0.765847,0.577391,-0.22559,-52.4532,-72.2151,0.972,140.0916
7940,0,-16.6392,63.3601,17.2937,0.765847,0.577391,-0.22559,-52.4532,-72.2151,0.972,140.2259
7941,0,-16.5777,63.4849,17.2185,0.765502,0.582855,-0.223674,-52.4647,-72.213,0.9733,140.3631
7942,0,-16.5158,63.6096,17.1451,0.765502,0.582855,-0.223674,-52.4647,-72.213,0.9733,140.4995
7943,0,-16.4537,63.7345,17.0734,0.765502,0.582855,-0.223674,-52.4647,-72.213,0.9733,140.6361
7944,0,-16.3912,63.8597,17.0034,0.766156,0.590936,-0.219199,-52.4834,-72.2135,0.9754,140.7784
7945,0,-16.3284,63.985,16.935,0.766156,0.590936,-0.219199,-52.4834,-72.2135,0.9754,140.9157
7946,0,-16.2653,64.1103,16.8682,0.766156,0.590936,-0.219199,-52.4834,-72.2135,0.9754,141.0529
7947,0,-16.202,64.2351,16.803,0.76454,0.598004,-0.216833,-52.4983,-72.2092,0.9752,141.1894
7948,0,-16.1394,64.3604,16.7396,0.76454,0.598004,-0.216833,-52.4983,-72.2092,0.9752,141.3266
7949,0,-16.0776,64.4861,16.6781,0.76454,0.598004,-0.216833,-52.4983,-72.2092,0.9752,141.464
7950,0,-16.0169,64.6121,16.6184,0.762524,0.601581,-0.21708,-52.5044,-72.2035,0.9746,141.5974
7951,0,-15.9557,64.7382,16.5599,0.762524,0.601581,-0.21708,-52.5044,-72.2035,0.9746,141.7351
7952,0,-15.8944,64.8645,16.5024,0.762524,0.601581,-0.21708,-52.5044,-72.2035,0.9746,141.8728
7953,0,-15.833,64.9906,16.4457,0.76444,0.61039,-0.211451,-52.5255,-72.2066,0.9781,142.019
7954,0,-15.7725,65.1167,16.3895,0.76444,0.61039,-0.211451,-52.5255,-72.2066,0.9781,142.1565
7955,0,-15.713,65.2426,16.3333,0.76444,0.61039,-0.211451,-52.5255,-72.2066,0.9781,142.2934
7956,0,-15.6544,65.3681,16.2771,0.763525,0.617593,-0.208855,-52.5407,-72.2033,0.9789,142.4306
7957,0,-15.5958,65.4942,16.2208,0.763525,0.617593,-0.208855,-52.5407,-72.2033,0.9789,142.5675
7958,0,-15.5372,65.6205,16.1643,0.763525,0.617593,-0.208855,-52.5407,-72.2033,0.9789,142.7048
7959,0,-15.4783,65.7468,16.1075,0.764271,0.624892,-0.205146,-52.5573,-72.2035,0.9814,142.8465
7960,0,-15.4191,65.8717,16.0496,0.764271,0.624892,-0.205146,-52.5573,-72.2035,0.9814,142.9825
7961,0,-15.3599,65.9953,15.9907,0.764271,0.624892,-0.205146,-52.5573,-72.2035,0.9814,143.1172
7962,0,-15.3007,66.1174,15.9305,0.763775,0.630703,-0.20298,-52.5696,-72.2012,0.9824,143.2516
7963,0,-15.2424,66.2379,15.8696,0.763775,0.630703,-0.20298,-52.5696,-72.2012,0.9824,143.3831
7964,0,-15.1851,66.3569,15.8078,0.763775,0.630703,-0.20298,-52.5696,-72.2012,0.9824,143.5129
7965,0,-15.1287,66.4741,15.745,0.762654,0.639238,-0.199573,-52.5881,-72.1977,0.983,143.6422
7966,0,-15.0739,66.5893,15.6824,0.762654,0.639238,-0.199573,-52.5881,-72.1977,0.983,143.7677
7967,0,-15.0206,66.7028,15.6197,0.762654,0.639238,-0.199573,-52.5881,-72.1977,0.983,143.8912
7968,0,-14.9668,66.8182,15.5553,0.762479,0.64332,-0.19844,-52.5964,-72.1958,0.9843,144.0169
7969,0,-14.9129,66.9341,15.4895,0.762479,0.64332,-0.19844,-52.5964,-72.1958,0.9843,144.1428
7970,0,-14.859,67.05,15.4223,0.762479,0.64332,-0.19844,-52.5964,-72.1958,0.9843,144.2688
7971,0,-14.8052,67.1656,15.354,0.76083,0.649445,-0.196482,-52.6092,-72.1916,0.9839,144.3938
7972,0,-14.7533,67.2788,15.2858,0.76083,0.649445,-0.196482,-52.6092,-72.1916,0.9839,144.5166
7973,0,-14.7033,67.3901,15.2177,0.76083,0.649445,-0.196482,-52.6092,-72.1916,0.9839,144.6371
7974,0,-14.6542,67.5016,15.1487,0.761765,0.657435,-0.191468,-52.6283,-72.1933,0.9858,144.7642
7975,0,-14.6059,67.6121,15.0788,0.761765,0.657435,-0.191468,-52.6283,-72.1933,0.9858,144.8835
7976,0,-14.5584,67.7216,15.0083,0.761765,0.657435,-0.191468,-52.6283,-72.1933,0.9858,145.0017
7977,0,-14.511,67.8312,14.9372,0.760902,0.661758,-0.191117,-52.6362,-72.1892,0.987,145.1181
7978,0,-14.4628,67.9406,14.8653,0.760902,0.661758,-0.191117,-52.6362,-72.1892,0.987,145.2362
7979,0,-14.4138,68.0495,14.7928,0.760902,0.661758,-0.191117,-52.6362,-72.1892,0.987,145.3542
7980,0,-14.3644,68.1575,14.7195,0.761793,0.66784,-0.187051,-52.651,-72.1911,0.9885,145.4772
7981,0,-14.3153,68.2657,14.6456,0.761793,0.66784,-0.187051,-52.651,-72.1911,0.9885,145.5945
7982,0,-14.2665,68.3741,14.5713,0.761793,0.66784,-0.187051,-52.651,-72.1911,0.9885,145.7119
7983,0,-14.218,68.4829,14.4969,0.762456,0.675047,-0.182702,-52.668,-72.1922,0.9902,145.8351
7984,0,-14.1702,68.5911,14.423,0.762456,0.675047,-0.182702,-52.668,-72.1922,0.9902,145.9521
7985,0,-14.123,68.6986,14.3495,0.762456,0.675047,-0.182702,-52.668,-72.1922,0.9902,146.0682
7986,0,-14.0763,68.8052,14.2768,0.763165,0.683687,-0.17657,-52.6894,-72.1947,0.9911,146.1915
7987,0,-14.0289,68.9117,14.2042,0.763165,0.683687,-0.17657,-52.6894,-72.1947,0.9911,146.3067
7988,0,-13.9804,69.0185,14.1314,0.763165,0.683687,-0.17657,-52.6894,-72.1947,0.9911,146.4225
7989,0,-13.9318,69.1232,14.0592,0.762693,0.686624,-0.175656,-52.6955,-72.193,0.9914,146.5363
7990,0,-13.8832,69.2258,13.9876,0.762693,0.686624,-0.175656,-52.6955,-72.193,0.9914,146.6481
7991,0,-13.8347,69.3263,13.917,0.762693,0.686624,-0.175656,-52.6955,-72.193,0.9914,146.7578
7992,0,-13.7872,69.4254,13.8478,0.763191,0.693813,-0.170392,-52.7135,-72.1952,0.9919,146.8729
7993,0,-13.7402,69.5252,13.7793,0.763191,0.693813,-0.170392,-52.7135,-72.1952,0.9919,146.9816
7994,0,-13.6936,69.6255,13.7114,0.763191,0.693813,-0.170392,-52.7135,-72.1952,0.9919,147.0907
7995,0,-13.6467,69.7257,13.6443,0.763309,0.70001,-0.166734,-52.7281,-72.1955,0.9926,147.2039
7996,0,-13.5993,69.8248,13.5782,0.763309,0.70001,-0.166734,-52.7281,-72.1955,0.9926,147.3119
7997,0,-13.5516,69.9229,13.5131,0.763309,0.70001,-0.166734,-52.7281,-72.1955,0.9926,147.4192
7998,0,-13.5044,70.0212,13.4493,0.762433,0.704656,-0.165499,-52.7375,-72.1924,0.9931,147.526
7999,0,-13.4576,70.1195,13.3864,0.762433,0.704656,-0.165499,-52.7375,-72.1924,0.9931,147.6333
8000,0,-13.4109,70.2179,13.3244,0.762433,0.704656,-0.165499,-52.7375,-72.1924,0.9931,147.7405
8001,0,-13.3637,70.3162,13.2635,0.761829,0.712183,-0.161054,-52.7553,-72.1918,0.9928,147.852
8002,0,-13.3167,70.4144,13.2035,0.761829,0.712183,-0.161054,-52.7553,-72.1918,0.9928,147.9592
8003,0,-13.2702,70.5124,13.1442,0.761829,0.712183,-0.161054,-52.7553,-72.1918,0.9928,148.066
8004,0,-13.2244,70.6102,13.0857,0.762256,0.716443,-0.158491,-52.7654,-72.1925,0.9939,148.1759
8005,0,-13.1786,70.7078,13.0276,0.762256,0.716443,-0.158491,-52.7654,-72.1925,0.9939,148.2822
8006,0,-13.1328,70.8052,12.9699,0.762256,0.716443,-0.158491,-52.7654,-72.1925,0.9939,148.3882
8007,0,-13.0878,70.9013,12.9126,0.761926,0.7239,-0.154445,-52.7826,-72.1917,0.9944,148.4967
8008,0,-13.0435,70.9952,12.8558,0.761926,0.7239,-0.154445,-52.7826,-72.1917,0.9944,148.5991
8009,0,-12.9996,71.0868,12.7993,0.761926,0.7239,-0.154445,-52.7826,-72.1917,0.9944,148.6991
8010,0,-12.9553,71.1771,12.7431,0.761728,0.726549,-0.153837,-52.7878,-72.1902,0.9952,148.7978
8011,0,-12.9116,71.267,12.6874,0.761728,0.726549,-0.153837,-52.7878,-72.1902,0.9952,148.8962
8012,0,-12.8686,71.3566,12.6324,0.761728,0.726549,-0.153837,-52.7878,-72.1902,0.9952,148.994
8013,0,-12.8265,71.4458,12.5781,0.761908,0.731469,-0.150846,-52.7995,-72.1906,0.9959,149.0948
8014,0,-12.7846,71.5346,12.5242,0.761908,0.731469,-0.150846,-52.7995,-72.1906,0.9959,149.1916
8015,0,-12.7428,71.623,12.4707,0.761908,0.731469,-0.150846,-52.7995,-72.1906,0.9959,149.2879
8016,0,-12.7013,71.711,12.4174,0.761674,0.736754,-0.148585,-52.8111,-72.1892,0.9968,149.3857
8017,0,-12.6589,71.8005,12.3632,0.761674,0.736754,-0.148585,-52.8111,-72.1892,0.9968,149.4833
8018,0,-12.6157,71.8918,12.3079,0.761674,0.736754,-0.148585,-52.8111,-72.1892,0.9968,149.5828
8019,0,-12.5742,71.9817,12.253,0.761207,0.742288,-0.145687,-52.8238,-72.1883,0.997,149.683
8020,0,-12.5343,72.07,12.1986,0.761207,0.742288,-0.145687,-52.8238,-72.1883,0.997,149.7787
8021,0,-12.4962,72.1563,12.1446,0.761207,0.742288,-0.145687,-52.8238,-72.1883,0.997,149.8721
8022,0,-12.4591,72.2403,12.0911,0.761111,0.741022,-0.147845,-52.8193,-72.1861,0.9981,149.9598
8023,0,-12.4212,72.3256,12.0366,0.761111,0.741022,-0.147845,-52.8193,-72.1861,0.9981,150.0521
8024,0,-12.3823,72.4123,11.9812,0.761111,0.741022,-0.147845,-52.8193,-72.1861,0.9981,150.1461
8025,0,-12.3432,72.4991,11.9257,0.761623,0.751521,-0.140216,-52.8455,-72.189,0.9985,150.2501
8026,0,-12.3037,72.5862,11.8701,0.761623,0.751521,-0.140216,-52.8455,-72.189,0.9985,150.3446
8027,0,-12.2638,72.6736,11.8145,0.761623,0.751521,-0.140216,-52.8455,-72.189,0.9985,150.4394
8028,0,-12.2245,72.7612,11.7587,0.76308,0.754275,-0.137539,-52.853,-72.1923,1.0,150.5396
8029,0,-12.1858,72.8487,11.7029,0.76308,0.754275,-0.137539,-52.853,-72.1923,1.0,150.6343
8030,0,-12.1478,72.9358,11.6471,0.76308,0.754275,-0.137539,-52.853,-72.1923,1.0,150.7285
8031,0,-12.1102,73.0216,11.592,0.76313,0.75889,-0.134447,-52.8643,-72.193,1.0002,150.8249
8032,0,-12.073,73.1059,11.5376,0.76313,0.75889,-0.134447,-52.8643,-72.193,1.0002,150.9162
8033,0,-12.0363,73.1889,11.4841,0.76313,0.75889,-0.134447,-52.8643,-72.193,1.0002,151.006
8034,0,-12.0,73.2705,11.431,0.763666,0.76319,-0.131886,-52.8744,-72.1937,1.0014,151.0978
8035,0,-11.9638,73.3503,11.378,0.763666,0.76319,-0.131886,-52.8744,-72.1937,1.0014,151.1845
8036,0,-11.9276,73.4284,11.3251,0.763666,0.76319,-0.131886,-52.8744,-72.1937,1.0014,151.2694
8037,0,-11.8912,73.5046,11.2728,0.765548,0.767753,-0.128162,-52.8861,-72.1976,1.0038,151.3595
8038,0,-11.8552,73.58,11.2201,0.765548,0.767753,-0.128162,-52.8861,-72.1976,1.0038,151.4419
8039,0,-11.8194,73.6549,11.1669,0.765548,0.767753,-0.128162,-52.8861,-72.1976,1.0038,151.5237
8040,0,-11.7843,73.7304,11.1137,0.765297,0.77367,-0.124451,-52.9003,-72.1977,1.0037,151.6098
8041,0,-11.7501,73.8064,11.0605,0.765297,0.77367,-0.124451,-52.9003,-72.1977,1.0037,151.6922
8042,0,-11.7167,73.8829,11.0075,0.765297,0.77367,-0.124451,-52.9003,-72.1977,1.0037,151.7749
8043,0,-11.6833,73.9578,10.9544,0.766228,0.776438,-0.122585,-52.907,-72.1992,1.0053,151.8593
8044,0,-11.6499,74.031,10.9012,0.766228,0.776438,-0.122585,-52.907,-72.1992,1.0053,151.9388
8045,0,-11.6164,74.1025,10.848,0.766228,0.776438,-0.122585,-52.907,-72.1992,1.0053,152.0168
